Nome;Sobrenome;Empresa;Cargo;Email;Telefone;Celular;LinkedIn;Temperatura;Fonte;Etapa;Notas
Não identificado;;Hidraulic Service Center Equipamentos Hidráulicos Ltda (HSC);Não identificado;vendas02@hscenter.com.br;01239291547;;;Morno;WebSearch;;"Motivo de inclusão: Segmento: ICP frio ""indústria de peças"", subsegmento hidráulica/pneumática industrial, região São José dos Campos || Canal escolhido: E-mail || Variação A: Assunto: Desengraxante concentrado para a linha hidráulica da HSC

Olá,

Meu nome é [Nome], da Neolimpeza — distribuidora exclusiva da linha Eco Renova de produtos de limpeza industrial.

Vi que a HSC fabrica e repara cilindros e sistemas hidráulicos e pneumáticos com usinagem própria em São José dos Campos — processo que costuma deixar bastante óleo hidráulico e graxa acumulados em máquina e piso. Trabalho com o HPC Cleaner, desengraxante concentrado feito pra esse tipo de sujeira pesada.

Quero agendar uma demonstração gratuita, sem compromisso, pra sua equipe testar o produto na prática.

Tem disponibilidade essa semana ou na próxima?

Atenciosamente,
[Nome]
Neolimpeza — Distribuidora exclusiva Eco Renova

Variação B: Assunto: Piloto gratuito de desengraxante para a HSC

Olá,

Sou da Neolimpeza, distribuidora exclusiva dos produtos de limpeza industrial da linha Eco Renova.

Imagino que reparo de cilindros hidráulicos na HSC gere bastante óleo e graxa espalhados na oficina todo dia. Preciso te mostrar o HPC Cleaner num piloto gratuito, comparando direto com o que vocês usam hoje.

Podemos marcar uma call rápida de 15 minutos essa semana?

Abraço,
[Nome]
Neolimpeza"
Diego;Andrade;LSI – Libertas Soluções em Controles de Vazão Ltda (LSI Válvulas Industriais);Diretor Geral;vendas@lsivalvulas.com.br;01533420085;;;Morno;WebSearch;;"Motivo de inclusão: Segmento: ICP frio ""indústria de peças"", subsegmento válvulas industriais, região Sorocaba || Canal escolhido: E-mail || Variação A: Assunto: Limpeza industrial para a operação da LSI Válvulas

Olá, Diego,

Meu nome é [Nome], da Neolimpeza — distribuidora exclusiva da linha Eco Renova de produtos de limpeza profissional.

Vi que a LSI trabalha com estoque e distribuição de válvulas industriais em Sorocaba, incluindo retrabalho e testes que envolvem graxa e lubrificante. Trabalho com desengraxantes concentrados que dão conta bem desse tipo de resíduo sem virar um processo demorado.

Quero entender como está a rotina de limpeza aí hoje e ver se faz sentido uma demonstração rápida do produto. Tem 15 minutos essa semana?

Atenciosamente,
[Nome]
Neolimpeza — Distribuidora exclusiva Eco Renova

Variação B: Assunto: Piloto gratuito — HPC Cleaner para a LSI

Olá, Diego,

Sou da Neolimpeza, distribuidora exclusiva dos produtos Eco Renova de limpeza industrial.

Preciso te mostrar o HPC Cleaner, desengraxante concentrado indicado pra graxa e lubrificante em ambiente de manuseio industrial, num teste piloto gratuito e sem compromisso.

Consigo marcar uma conversa rápida essa semana ou a que vem?

Abraço,
[Nome]
Neolimpeza"
Não identificado;;Retífica Francatti de Motores e Auto Peças;Não identificado;retificafrancatticampinas@gmail.com;01932554402;;;Morno;WebSearch;;"Motivo de inclusão: Segmento: ICP frio ""indústria de peças"", subsegmento retífica de motores, região Campinas || Canal escolhido: E-mail || Variação A: Assunto: Desengraxante para a Retífica Francatti

Olá,

Meu nome é [Nome], da Neolimpeza — distribuidora exclusiva da linha Eco Renova de produtos de limpeza industrial.

A Francatti retifica motores em Campinas desde 1980 — bloco, cabeçote e virabrequim geram bastante óleo queimado e graxa pesada na bancada. Trabalho com o HPC Cleaner, desengraxante concentrado pensado exatamente pra esse tipo de sujeira.

Quero agendar uma demonstração gratuita, sem compromisso, pra vocês testarem o produto na prática.

Tem horário essa semana ou na próxima?

Atenciosamente,
[Nome]
Neolimpeza — Distribuidora exclusiva Eco Renova

Variação B: Assunto: Piloto gratuito de desengraxante concentrado

Olá,

Sou da Neolimpeza, distribuidora exclusiva dos produtos Eco Renova de limpeza industrial.

Imagino que a limpeza pós-retífica na Francatti dê trabalho todo dia com óleo e fuligem acumulados. Preciso te mostrar o HPC Cleaner num teste piloto gratuito, comparando direto com o produto que usam hoje.

Podemos marcar uma conversa de 15 minutos essa semana?

Abraço,
[Nome]
Neolimpeza"
Não identificado;;Magnum Service Serviços de Retífica Ltda (Retífica Magnum);Não identificado;;01636285757;;;Morno;WebSearch;;"Motivo de inclusão: Segmento: ICP frio ""indústria de peças"", subsegmento retífica de motores, região Ribeirão Preto || Canal escolhido: Telefone || Variação A: Olá! Sou da Neolimpeza, distribuidora exclusiva da linha Eco Renova de produtos de limpeza industrial. Vi que a Magnum é credenciada MWM-International e Mahle Metal Leve pra retífica e remanufatura de motores — sei que isso puxa bastante óleo queimado e fuligem na oficina. Quero levar uma demonstração gratuita do HPC Cleaner até vocês essa semana. Consigo agendar?

Variação B: Oi, tudo bem? Sou da Neolimpeza, represento a linha Eco Renova de saneantes industriais concentrados. Como a Magnum trabalha com credenciamento de fabricantes, imagino que padrão de limpeza seja levado a sério aí. Preciso te mostrar o HPC Cleaner num piloto gratuito, comparando direto com o desengraxante que vocês usam hoje. Fecha uma conversa de 15 minutos?"
Helio;Nakahara;Nakahara Nakabara & Cia Ltda (Cromação Nakahara);Diretor Cromação;cromacao@nakaharanakabara.com.br;1137234222;;https://br.linkedin.com/in/helio-nakahara-82575034;Morno;WebSearch;;"Motivo de inclusão: Segmento: ICP frio ""indústria de peças"", subsegmento galvanoplastia/cromagem, região São Paulo capital || Canal escolhido: E-mail || Variação A: Assunto: Limpeza pesada para a etapa de polimento da Nakahara

Olá, Helio,

Meu nome é [Nome], da Neolimpeza — distribuidora exclusiva da linha Eco Renova de produtos de limpeza industrial.

Vi que a Nakahara trabalha com cromagem e niquelação decorativa/industrial em São Paulo — processo que envolve polimento e banho eletrolítico, com resíduo oleoso constante em bancada e piso. Trabalho com o HPC Cleaner, desengraxante concentrado feito pra esse tipo de sujeira pesada.

Quero agendar uma demonstração gratuita, sem compromisso, na sua planta.

Tem disponibilidade essa semana ou na próxima?

Atenciosamente,
[Nome]
Neolimpeza — Distribuidora exclusiva Eco Renova

Variação B: Assunto: Piloto gratuito de desengraxante — Cromação Nakahara

Olá, Helio,

Sou da Neolimpeza, distribuidora exclusiva dos produtos Eco Renova de limpeza industrial.

Imagino que o composto de polimento antes da cromagem deixe bastante resíduo oleoso acumulado. Preciso te mostrar o HPC Cleaner num teste piloto gratuito, comparando direto com o que vocês usam hoje.

Podemos marcar uma call rápida de 15 minutos?

Abraço,
[Nome]
Neolimpeza"
Não identificado;;Tecnoform Indústria de Moldes e Matrizes Ltda;Não identificado;;01532276782;;;Morno;WebSearch;;"Motivo de inclusão: Segmento: ICP frio ""indústria de peças"", subsegmento moldes e matrizes/ferramentaria, região Votorantim (Sorocaba) || Canal escolhido: Telefone || Variação A: Olá! Sou da Neolimpeza, distribuidora exclusiva da linha Eco Renova de produtos de limpeza industrial. Vi que a Tecnoform fabrica moldes e matrizes com usinagem, torno e solda em Votorantim — processo que gera bastante fluido de corte e cavaco metálico. Quero levar uma demonstração gratuita do HPC Cleaner até vocês essa semana. Consigo agendar?

Variação B: Oi, tudo bem? Sou da Neolimpeza, represento a linha Eco Renova de saneantes industriais concentrados. Imagino que a limpeza pós-usinagem de aço-ferramenta na Tecnoform dê trabalho recorrente com fluido de corte e graxa. Preciso te mostrar o HPC Cleaner num piloto gratuito, sem compromisso. Fecha uma conversa de 15 minutos essa semana ou a que vem?"
Não identificado;;Cromeação e Polimento Casa Nova Ltda;Não identificado;contato@cromeacaocasanova.com.br;1120685211;;;Morno;WebSearch;;"Motivo de inclusão: Segmento: ICP frio ""indústria de peças"", subsegmento galvanoplastia/cromagem, região São Paulo capital (Ipiranga) || Canal escolhido: E-mail || Variação A: Assunto: Desengraxante concentrado para a Casa Nova

Olá,

Meu nome é [Nome], da Neolimpeza — distribuidora exclusiva da linha Eco Renova de produtos de limpeza industrial.

A Casa Nova trabalha com cromação, niquelação e zincagem decorativa industrial em São Paulo — atividade que envolve banho químico e polimento, com sujeira oleosa recorrente em bancada e piso. Trabalho com o HPC Cleaner, desengraxante concentrado pensado pra esse tipo de resíduo.

Quero agendar uma demonstração gratuita, sem compromisso. Tem horário essa semana ou na próxima?

Atenciosamente,
[Nome]
Neolimpeza — Distribuidora exclusiva Eco Renova

Variação B: Assunto: Piloto gratuito de desengraxante — Casa Nova

Olá,

Sou da Neolimpeza, distribuidora exclusiva dos produtos Eco Renova de limpeza industrial.

Imagino que a etapa de polimento antes da cromação/niquelação deixe bastante resíduo oleoso acumulado na Casa Nova. Preciso te mostrar o HPC Cleaner num teste piloto gratuito, comparando direto com o produto que vocês usam hoje.

Podemos marcar 15 minutos essa semana?

Abraço,
[Nome]
Neolimpeza"
Alison;Ferreira;Toscano Alimentos;Gerente Industrial;sac@toscanoalimentos.com.br;11997743031;;;Morno;WebSearch;;"Motivo de inclusão: Segmento: ICP frio 'indústria de alimentos', subsegmento molhos/condimentos industriais, região Várzea Paulista (Grande São Paulo) || Canal escolhido: E-mail || Variação A: Assunto: Limpeza pesada de óleo e vinagre para a Toscano

Olá, Alison,

Sou da Neolimpeza, distribuidora exclusiva da linha Eco Renova de limpeza profissional para indústria de alimentos.

A Toscano processa vinagres, azeite e molhos industriais em escala — o que costuma deixar resíduo graxo e ácido pesado em tachos, envasadoras e piso. Trabalho com o HPC Cleaner, desengordurante concentrado feito exatamente pra esse tipo de sujeira em ambiente de alimentos.

Quero entender como está a limpeza pesada aí hoje e ver se faz sentido uma demonstração rápida na planta. Qual dia funciona melhor essa semana ou a que vem?

Abraço,
[seu nome]
Neolimpeza | Distribuidora exclusiva Eco Renova

Variação B: Assunto: HPC Cleaner para tachos e envasadoras da Toscano

Olá, Alison,

Aqui é da Neolimpeza, distribuidora exclusiva da Eco Renova. O HPC Cleaner é um desengordurante concentrado indicado pra resíduo pesado de óleo e vinagre em ambiente industrial de alimentos.

Numa fábrica com o volume de processamento da Toscano, imagino que isso ajude bastante na troca entre lotes e na conformidade sanitária.

Posso levar uma amostra pra um teste rápido, sem compromisso. Topam marcar essa semana ou a que vem?

Abraço,
[seu nome]
Neolimpeza | Distribuidora exclusiva Eco Renova"
Bruno;Tosello;BT de Oliveira Carnes ME (Tosello Frios Especiais);Diretor;bruno@tosello.com.br;01938641682;;https://br.linkedin.com/company/frios-tosello;Quente;WebSearch;;"Motivo de inclusão: Segmento: ICP frio 'indústria de alimentos', subsegmento embutidos e frios industriais, região Sumaré (RM Campinas) || Canal escolhido: E-mail || Variação A: Assunto: Limpeza pesada de gordura para a Tosello

Olá, Bruno,

Sou da Neolimpeza, distribuidora exclusiva da linha Eco Renova de limpeza profissional para indústria de alimentos.

A Tosello fabrica mortadela, presunto e defumados pra food service e hotelaria — processo que costuma deixar gordura animal pesada em equipamento de corte, câmara de defumação e linha de embalagem. Trabalho com o HPC Cleaner, desengordurante concentrado feito pra esse tipo de sujeira difícil.

Quero entender como está a limpeza pesada hoje e ver se faz sentido uma demonstração rápida na planta. Qual dia fica bom pra você essa semana ou a que vem?

Abraço,
[seu nome]
Neolimpeza | Distribuidora exclusiva Eco Renova

Variação B: Assunto: HPC Cleaner para câmara de defumação da Tosello

Olá, Bruno,

Aqui é da Neolimpeza, distribuidora exclusiva da Eco Renova. O HPC Cleaner é um desengordurante concentrado pensado pra sujeira pesada de gordura animal em ambiente industrial de alimentos, como a que se acumula em câmara de defumação e equipamento de corte.

Posso levar uma amostra pra um teste rápido, sem compromisso, direto na Tosello. Topa marcarmos essa semana?

Abraço,
[seu nome]
Neolimpeza | Distribuidora exclusiva Eco Renova"
Não identificado;;Doma Confeitaria Ltda;Não identificado;domaclientes@gmail.com;1137410656;11976527942;;Morno;WebSearch;;"Motivo de inclusão: Segmento: ICP frio 'indústria de alimentos', subsegmento confeitaria industrial B2B, região São Paulo capital (Vila Sônia) || Canal escolhido: WhatsApp || Variação A: Oi, tudo bem? Sou da Neolimpeza, distribuidora exclusiva da linha Eco Renova de limpeza profissional. Vi que a Doma produz bolos e tortas em escala pra B2B em SP — imagino que manteiga, chocolate e recheio grudado em forno e batedeira sejam um problema recorrente na limpeza. Trabalho com o HPC Cleaner, desengordurante concentrado feito pra esse tipo de sujeira. Quero levar uma demonstração gratuita até vocês essa semana. Consigo agendar?

Variação B: Oi, tudo bem? Aqui é da Neolimpeza, distribuidora exclusiva da Eco Renova. Numa confeitaria industrial como a Doma, imagino que a troca de linha entre receitas puxe bastante resíduo de gordura e chocolate em equipamento. Preciso te mostrar o HPC Cleaner num piloto gratuito, sem compromisso, comparando direto com o que vocês usam hoje. Fecha uma conversa rápida essa semana ou a que vem?"
