Nome;Sobrenome;Empresa;Cargo;Email;Telefone;Celular;LinkedIn;Temperatura;Fonte;Etapa;Notas
Não identificado;;Press Hold;Não identificado;vendas@presshold.com.br;1140715052;;;Morno;WebSearch;;"Motivo de inclusão: Segmento: ICP frio 'indústria de peças', subsegmento conectores elétricos industriais, região Grande São Paulo (Diadema) || Canal escolhido: Email || Variação A: Assunto: Limpeza industrial para a fábrica da Press Hold

Olá,

Meu nome é [nome], da Neolimpeza, distribuidora exclusiva da linha Eco Renova de produtos de limpeza industrial.

Vi que a Press Hold fabrica conectores e terminais elétricos em Diadema, com estrutura própria de usinagem (fresadoras, tornos e retíficas). Esse tipo de operação costuma deixar bastante óleo de máquina acumulado nas peças e no piso da fábrica.

Trabalho com desengraxantes concentrados para remoção de óleo e graxa em metal, além de produtos para limpeza de piso fabril e EPIs de limpeza para a equipe.

Quero marcar uma demonstração rápida do produto funcionando na prática aí na fábrica. Qual dia funciona melhor pra vocês?

Atenciosamente,
Equipe Comercial Neolimpeza — Distribuidora exclusiva Eco Renova || Variação B: Assunto: Desengraxante para linha de usinagem da Press Hold

Olá,

Sou da Neolimpeza, distribuidora exclusiva da linha Eco Renova de limpeza industrial.

Percebi que a Press Hold tem estrutura própria de usinagem pra fabricar conectores elétricos em Diadema, o que geralmente significa bastante óleo de corte acumulado nas máquinas e no chão de fábrica.

Tenho uma linha de desengraxantes concentrados e biodegradáveis pra esse tipo de sujeira pesada, com bom rendimento por diluição.

Preciso ver de perto a rotina de limpeza de vocês pra propor a solução certa. Posso levar uma demonstração rápida essa semana?

Equipe Comercial Neolimpeza — Distribuidora exclusiva Eco Renova"
Fabiano;de Paula Campois;PlastPlex Plásticos Industriais;Sócio-Administrador;fabiano@plastplex.com.br;1125189600;;;Quente;WebSearch;;"Motivo de inclusão: Segmento: ICP frio 'indústria de peças', subsegmento plásticos de engenharia/técnicos, região Grande São Paulo (Guarulhos) || Canal escolhido: Email || Variação A: Assunto: Limpeza industrial para a PlastPlex

Olá Fabiano,

Meu nome é [nome], da Neolimpeza, distribuidora exclusiva da linha Eco Renova de produtos de limpeza industrial.

Vi que a PlastPlex faz usinagem de alta precisão em plásticos técnicos como UHMW e Nylon em Guarulhos. Esse tipo de processo gera bastante pó e resíduo no piso da fábrica, o que pode virar um problema de segurança e de imagem pra quem visita a planta.

Trabalho com produtos concentrados pra limpeza pesada de piso fabril e também EPIs de limpeza pra equipe, com bom rendimento por diluição.

Quero levar uma demonstração rápida aí na PlastPlex pra você ver o produto funcionando na prática. Qual dia fica melhor pra você?

Atenciosamente,
Equipe Comercial Neolimpeza — Distribuidora exclusiva Eco Renova || Variação B: Assunto: Desengraxante e limpeza de piso para a PlastPlex

Olá Fabiano,

Sou da Neolimpeza, distribuidora exclusiva da linha Eco Renova de limpeza industrial.

Percebi que vocês usinam peças em plásticos de engenharia com bastante precisão, e imagino que o resíduo de pó e a limpeza do piso fabril acabem tomando tempo da equipe todo dia.

Tenho uma linha de produtos concentrados pra limpeza pesada de piso e EPIs de limpeza que costuma reduzir bastante esse tempo.

Preciso entender melhor a rotina de vocês pra indicar a solução certa. Posso agendar uma demonstração rápida essa semana ou a que vem?

Equipe Comercial Neolimpeza — Distribuidora exclusiva Eco Renova"
Não identificado;;Eletro Mecânica Barbanera;Não identificado;vendas@barbanera.com.br;11988952815;;https://br.linkedin.com/company/eletromecanicabarbanera;Morno;WebSearch;;"Motivo de inclusão: Segmento: ICP frio 'indústria de peças', subsegmento componentes eletromecânicos, região Grande São Paulo (capital) || Canal escolhido: WhatsApp || Variação A: Oi, tudo bem? Aqui é da Neolimpeza, distribuidora exclusiva da linha Eco Renova de limpeza industrial.
Vi que a Barbanera fabrica componentes eletromecânicos há mais de 50 anos em São Paulo, atendendo siderurgia, fundição e mineração. Processo assim de usinagem e estamparia costuma deixar bastante óleo acumulado nas peças e nas máquinas.
Tenho desengraxante industrial concentrado pra esse tipo de sujeira pesada, além de produto pra limpeza de piso fabril.
Quero levar uma demonstração rápida aí na fábrica. Qual dia funciona melhor? || Variação B: Oi, tudo bem? Sou da Neolimpeza, distribuidora exclusiva Eco Renova, linha de limpeza industrial.
Percebi que a Barbanera fabrica contatos elétricos e barramentos de cobre pra indústria pesada, e imagino que o óleo de corte da usinagem seja um ponto de atenção na limpeza diária.
Trabalho com desengraxante concentrado que dá conta bem desse tipo de resíduo, com bom rendimento por diluição.
Posso passar aí pra uma demonstração rápida do produto? Me diga um dia que fique bom pra vocês."
Paulo;Arantes;Cerviflan Industrial e Comercial;Gestor Comercial;cerviflan@cerviflan.com.br;1137877666;;;Morno;WebSearch;;"Motivo de inclusão: Segmento: ICP frio 'indústria de peças', subsegmento embalagens metálicas industriais, região Grande São Paulo (Guarulhos) || Canal escolhido: Email || Variação A: Assunto: Limpeza industrial para a linha de produção da Cerviflan

Olá,

Meu nome é [nome], da Neolimpeza, distribuidora exclusiva da linha Eco Renova de produtos de limpeza industrial.

Vi que a Cerviflan fabrica embalagens metálicas para os segmentos de tintas, vernizes e produtos químicos há quase 50 anos em Guarulhos. Uma produção assim de latas de aço costuma gerar bastante resíduo de óleo, verniz e sujeira pesada no piso da fábrica.

Trabalho com produtos concentrados para limpeza pesada de piso fabril e desengraxantes industriais, além de EPIs de limpeza para a equipe.

Quero levar uma demonstração rápida do produto funcionando na prática aí na Cerviflan. Qual dia fica melhor pra vocês?

Atenciosamente,
Equipe Comercial Neolimpeza — Distribuidora exclusiva Eco Renova || Variação B: Assunto: Desengraxante e limpeza de piso para a Cerviflan

Olá,

Sou da Neolimpeza, distribuidora exclusiva da linha Eco Renova de limpeza industrial.

Percebi que a Cerviflan produz latas de aço pra tintas e químicos há décadas em Guarulhos, e imagino que a limpeza do piso fabril e a remoção de resíduo de verniz e óleo sejam uma rotina constante da equipe.

Tenho uma linha de produtos concentrados pra esse tipo de sujeira pesada, com bom rendimento por diluição.

Preciso entender melhor a rotina de limpeza de vocês pra indicar a solução certa. Posso agendar uma demonstração rápida essa semana ou a que vem?

Equipe Comercial Neolimpeza — Distribuidora exclusiva Eco Renova"
Claudia;Pellini;IndusCor Correntes e Engrenagens;Administradora;financeiro@induscor.ind.br;11992864228;;;Morno;WebSearch;;"Motivo de inclusão: Segmento: ICP frio 'indústria de peças', subsegmento correntes industriais e engrenagens, região Grande São Paulo (Barueri) || Canal escolhido: WhatsApp || Variação A: Oi, tudo bem? Aqui é da Neolimpeza, distribuidora exclusiva da linha Eco Renova de limpeza industrial.
Vi que a IndusCor fabrica correntes e engrenagens industriais em Barueri, com processo de usinagem e tratamento térmico do aço. Isso costuma deixar bastante óleo acumulado nas peças e nas máquinas.
Tenho desengraxante industrial concentrado pra esse tipo de sujeira pesada, além de produto pra limpeza de piso fabril.
Quero levar uma demonstração rápida aí na fábrica. Qual dia funciona melhor? || Variação B: Oi, tudo bem? Sou da Neolimpeza, distribuidora exclusiva Eco Renova, linha de limpeza industrial.
Percebi que a IndusCor produz correntes e engrenagens com alta precisão, processo que costuma gerar bastante óleo de corte e graxa nas peças.
Trabalho com desengraxante concentrado que dá conta bem desse tipo de resíduo, com bom rendimento por diluição.
Posso passar aí pra uma demonstração rápida do produto? Me diga um dia que fique bom pra vocês."
Não identificado;;Usiwal;Não identificado;vendas@usiwal.com.br;1136968021;;;Morno;WebSearch;;"Motivo de inclusão: Segmento: ICP frio 'indústria de peças', subsegmento componentes hidráulicos (fabricante, não revenda), região Grande São Paulo (Osasco) || Canal escolhido: WhatsApp || Variação A: Oi, tudo bem? Aqui é da Neolimpeza, distribuidora exclusiva da linha Eco Renova de limpeza industrial.
Vi que a Usiwal fabrica cilindros hidráulicos de alta pressão em Osasco desde 1990. Um processo assim de usinagem e montagem hidráulica costuma deixar bastante óleo acumulado nas peças e no piso da fábrica.
Tenho desengraxante industrial concentrado pra esse tipo de sujeira, além de produto pra limpeza de piso fabril.
Quero levar uma demonstração rápida aí na fábrica. Qual dia funciona melhor? || Variação B: Oi, tudo bem? Sou da Neolimpeza, distribuidora exclusiva Eco Renova, linha de limpeza industrial.
Percebi que a Usiwal fabrica e monta cilindros hidráulicos de alta pressão, e imagino que o óleo hidráulico e de usinagem seja um problema recorrente na limpeza das peças e do piso.
Trabalho com desengraxante concentrado que resolve bem esse tipo de sujeira, com bom rendimento por diluição.
Posso passar aí pra uma demonstração rápida do produto? Me diga um dia que fique bom."
Eduardo;Borelli;Gelato Borelli (Vogliadi Indústria de Produtos Alimentícios S.A.);Sócio-fundador;;;;linkedin.com/company/gelato-borelli;Morno;WebSearch;;Motivo de inclusão: Segmento: ICP frio 'indústria de alimentos', subsegmento sorvetes/gelato artesanal de porte industrial, região Ribeirão Preto (Cravinhos) || Canal escolhido: LinkedIn || Variação A: Oi, Eduardo! Sou da Neolimpeza, distribuidora exclusiva da linha Eco Renova de limpeza industrial. Vi a notícia da nova fábrica da Borelli em Cravinhos e o crescimento pra 300 unidades até o fim do ano. Quero propor um piloto gratuito dos nossos produtos de higienização, incluindo o HPC Cleaner, pensado pra indústria de alimentos, direto na planta, focado em CIP de máquinas de gelato e piso. Consigo te mandar mais detalhes por aqui? || Variação B: Oi, Eduardo, tudo bem? Preciso entender como está a limpeza industrial da unidade de Cravinhos hoje pra propor um teste comparativo sem custo com a linha Eco Renova, focado em reduzir consumo de água e químico agressivo sem perder padrão de qualidade do gelato. Consigo agendar uma call rápida ou visita técnica?
Cristina;Kitazono Franca Kowalesky;ADKO Indústria e Comércio de Alimentos Ltda (marca Tudo Mais Gostoso);Administradora;nfe@adko.com.br;1124245421;;;Morno;WebSearch;;Motivo de inclusão: Segmento: ICP frio 'indústria de alimentos', subsegmento temperos/condimentos industriais, região Grande São Paulo (capital) || Canal escolhido: WhatsApp || Variação A: Oi! Aqui é da Neolimpeza, distribuidora exclusiva Eco Renova. Vi que a ADKO fabrica temperos e condimentos em São Paulo. Quero propor um piloto gratuito de higienização industrial com o HPC Cleaner, produto pensado pra indústria de alimentos, focado em remoção de resíduo de tempero e óleo em superfícies e equipamentos. Consigo falar com quem cuida da qualidade ou compras pra agendar uma demonstração? || Variação B: Oi, tudo bem? Sou da Neolimpeza (linha Eco Renova). Preciso entender como está a limpeza da linha de produção da ADKO hoje pra propor um teste comparativo sem custo, com desconto de até 8% pra quem fechar depois do piloto. Consigo agendar 20 minutos essa semana?
Rebeca;Soares;Doceria da Rebeka (Rebeka Comércio de Doces Ltda);Proprietária/Fundadora;rebekadoceria@gmail.com;01239237283;;;Quente;WebSearch;;"Motivo de inclusão: Segmento: ICP frio 'indústria de alimentos', subsegmento confeitaria/doces industriais para food service (atacado), região São José dos Campos || Canal escolhido: Email || Variação A: Assunto: Higienização para a nova fábrica da Doceria da Rebeka em SJC

Olá, Rebeca,

Vi a notícia do investimento de R$11 milhões na nova fábrica em São José dos Campos, com capacidade pra 28 mil unidades por hora. Quero apresentar a linha Eco Renova de saneantes concentrados e biodegradáveis para indústria de alimentos, incluindo o HPC Cleaner, focado em remoção de resíduo de leite condensado e chocolate em tachos e linhas de embalagem.

Sou da Neolimpeza, distribuidora exclusiva Eco Renova. Preciso entender o planejamento de limpeza da nova planta pra propor um piloto gratuito comparando resultado e consumo.

Consigo agendar uma conversa rápida com você ou com quem está estruturando a nova operação?

Equipe Comercial Neolimpeza — Distribuidora exclusiva Eco Renova || Variação B: Assunto: Piloto gratuito de limpeza industrial - Doceria da Rebeka

Olá, Rebeca,

Quero propor um teste piloto sem custo dos produtos Eco Renova pra nova fábrica, pensando em já começar a operação com um processo de higienização mais econômico e biodegradável. Trabalhamos com desconto de até 8% na primeira compra pra quem fecha depois do piloto.

Preciso de 20 minutos pra entender o volume de produção esperado e as áreas críticas de limpeza. Podemos marcar essa semana?

Equipe Comercial Neolimpeza — Distribuidora exclusiva Eco Renova"
Edson;Aparecido Xavier;Coapis - Cooperativa dos Apicultores de Sorocaba e Região;Presidente;coapis.sorocaba@bol.com.br;01532345036;;;Morno;WebSearch;;Motivo de inclusão: Segmento: ICP frio 'indústria de alimentos', subsegmento processamento de mel/apicultura industrial, região Sorocaba || Canal escolhido: WhatsApp || Variação A: Oi! Aqui é da Neolimpeza, distribuidora exclusiva Eco Renova. Vi que a Coapis processa e envasa o mel de mais de 80 municípios da região de Sorocaba. Quero propor um piloto gratuito de higienização das linhas de decantação e envase com o HPC Cleaner, produto da linha pensado pra indústria de alimentos. Consigo falar com o Edson pra marcar uma demonstração? || Variação B: Oi, tudo bem? Sou da Neolimpeza (Eco Renova). Preciso entender como está a limpeza da planta de envase da Coapis hoje pra propor um teste comparativo sem custo, reduzindo consumo de água e químico agressivo. Consigo agendar uns 20 minutos essa semana?
