Nome;Sobrenome;Empresa;Cargo;Email;Telefone;Celular;LinkedIn;Temperatura;Fonte;Etapa;Notas
Não identificado;;Nova Preciosa Indústria de Produtos Alimentícios Ltda;Não encontrado;contato@preciosaalimentos.com.br;1930433604;;;Morno;WebSearch + Kipflow;;"Motivo de inclusão: Segmento - empresa-alvo do ICP frio ""indústria de alimentos"", fábrica com investimento de R$ 3 milhões confirmado no Centro Industrial de Paulínia (CIP), identificada via WebSearch em 08/08/2026 (fonte: paulinia.sp.gov.br) || Canal escolhido: E-mail || --- Variação A ---
[E-MAIL] Assunto: Limpeza industrial para a fábrica da Preciosa Alimentos em Paulínia
Olá, tudo bem? Sou da Neolimpeza, distribuidora exclusiva da linha Eco Renova de produtos de limpeza institucional/HPC para indústria. Acompanhei o investimento de vocês na nova fábrica de farinha de mandioca no Centro Industrial de Paulínia e quero apresentar o HPC Cleaner, nossa linha para sanitização de linhas de produção de alimentos. Trabalho com desconto de até 8% para novos clientes e quero propor uma demonstração ou um piloto gratuito em uma área da planta, sem compromisso. Consigo 15 minutos com você essa semana?
Sidney Alberti - Neolimpeza (distribuidora exclusiva Eco Renova)

--- Variação B ---
Oi, tudo bem? Sou da Neolimpeza, distribuidora exclusiva da Eco Renova, linha de limpeza institucional/HPC para indústria de alimentos. Quero entender como está hoje a rotina de sanitização da fábrica de vocês em Paulínia e propor um piloto gratuito com nosso HPC Cleaner numa área da planta. Faz sentido conversarmos essa semana?"
Michel;Grojean;Doremus Alimentos Ltda;Diretor de Operações;michel@doremus.com.br;1124363333;;https://www.linkedin.com/in/michel-grojean-5aa603128/;Quente;WebSearch + Kipflow;;"Motivo de inclusão: Segmento - empresa-alvo do ICP frio ""indústria de alimentos"" (aromas/ingredientes), Guarulhos, região-alvo, identificada via WebSearch em 08/08/2026 || Canal escolhido: E-mail || --- Variação A ---
[E-MAIL] Assunto: Limpeza industrial para a planta da Doremus em Guarulhos
Olá, Michel, tudo bem? Sou da Neolimpeza, distribuidora exclusiva da linha Eco Renova de produtos de limpeza institucional/HPC para indústria. Como Diretor de Operações da Doremus, você deve lidar direto com o padrão de limpeza e sanitização da planta de aromas e ingredientes em Guarulhos. Quero apresentar o HPC Cleaner, nossa linha para ambientes de produção de alimentos, com desconto de até 8% para novos clientes, e propor uma demonstração ou um piloto gratuito numa área da fábrica, sem compromisso. Consigo 15 minutos com você essa semana?
Sidney Alberti - Neolimpeza (distribuidora exclusiva Eco Renova)

--- Variação B ---
Oi, Michel. Sou da Neolimpeza, distribuidora exclusiva da Eco Renova, linha de limpeza institucional/HPC. Quero entender como está hoje a limpeza da planta da Doremus em Guarulhos e propor um piloto gratuito do nosso HPC Cleaner. Dá pra conversarmos essa semana?"
Lucas;Pontes;Ultrapan Indústria e Comércio Ltda;Não encontrado;lucas.pontes@ultrapan.com.br;1938498899;;;Quente;WebSearch + Kipflow;;"Motivo de inclusão: Segmento - empresa-alvo do ICP frio ""indústria de alimentos"" (fabricante de bebidas), Valinhos, região-alvo, identificada via WebSearch (Econodata) em 08/08/2026 || Canal escolhido: E-mail || --- Variação A ---
[E-MAIL] Assunto: Limpeza industrial para a fábrica da Ultrapan em Valinhos
Olá, Lucas, tudo bem? Sou da Neolimpeza, distribuidora exclusiva da linha Eco Renova de produtos de limpeza institucional/HPC para indústria. Quero apresentar o HPC Cleaner, nossa linha voltada para sanitização de linhas de envase de bebidas como as da Ultrapan em Valinhos. Trabalho com desconto de até 8% para novos clientes e quero propor uma demonstração ou piloto gratuito em uma área da fábrica, sem compromisso. Consigo 15 minutos com você essa semana?
Sidney Alberti - Neolimpeza (distribuidora exclusiva Eco Renova)

--- Variação B ---
Oi, Lucas. Sou da Neolimpeza, distribuidora exclusiva da Eco Renova, linha de limpeza institucional/HPC para indústria de bebidas e alimentos. Quero entender quem cuida hoje da limpeza industrial na planta da Ultrapan em Valinhos e propor um piloto gratuito. Faz sentido conversarmos essa semana?"
Andre;Miyazaki;Novozymes Latin America Ltda (Novonesis);Não encontrado;andre@novonesis.com;;;;Quente;WebSearch + Kipflow;;"Motivo de inclusão: Segmento - empresa-alvo do ICP frio ""indústria de alimentos"" (fermentos/culturas para alimentos), Valinhos, região-alvo, identificada via WebSearch (Econodata) em 08/08/2026 || Canal escolhido: E-mail || --- Variação A ---
[E-MAIL] Assunto: Limpeza industrial para a planta da Novonesis em Valinhos
Olá, Andre, tudo bem? Sou da Neolimpeza, distribuidora exclusiva da linha Eco Renova de produtos de limpeza institucional/HPC para indústria. Quero entender como está hoje o padrão de sanitização da planta de fermentos e culturas da Novonesis em Valinhos e apresentar o HPC Cleaner, nossa linha para a indústria de alimentos. Desconto de até 8% para novos clientes, e quero propor um piloto gratuito em uma área da fábrica, sem compromisso. Consigo 15 minutos com você essa semana?
Sidney Alberti - Neolimpeza (distribuidora exclusiva Eco Renova)

--- Variação B ---
Oi, Andre. Sou da Neolimpeza, distribuidora exclusiva da Eco Renova, linha de limpeza institucional/HPC. Atendo plantas de ingredientes para alimentos na região de Campinas e quero entender quem cuida da limpeza industrial na Novonesis em Valinhos. Consigo rodar uma demonstração gratuita. Dá pra conversar essa semana?"
Mario;;Nha Benta Indústria de Alimentos Ltda;Não encontrado;mario@nhabenta.com.br;1143444755;;;Quente;WebSearch + Kipflow;;"Motivo de inclusão: Segmento - empresa-alvo do ICP frio ""indústria de alimentos"" (torrefação de café), Sorocaba, CNPJ confirmado via WebSearch em 08/08/2026 || Canal escolhido: E-mail || --- Variação A ---
[E-MAIL] Assunto: Limpeza industrial para a torrefação Nha Benta em Sorocaba
Olá, Mario, tudo bem? Sou da Neolimpeza, distribuidora exclusiva da linha Eco Renova de produtos de limpeza institucional/HPC para indústria. Quero apresentar o HPC Cleaner, nossa linha para sanitização de plantas de alimentos como a torrefação e moagem de café da Nha Benta em Sorocaba. Trabalho com desconto de até 8% para novos clientes e quero propor uma demonstração ou piloto gratuito, sem compromisso. Consigo 15 minutos com você essa semana?
Sidney Alberti - Neolimpeza (distribuidora exclusiva Eco Renova)

--- Variação B ---
Oi, Mario. Sou da Neolimpeza, distribuidora exclusiva da Eco Renova, linha de limpeza institucional/HPC. Quero entender como está hoje a limpeza da planta da Nha Benta em Sorocaba e propor um piloto gratuito do nosso HPC Cleaner. Faz sentido conversarmos essa semana?"
Não identificado;;LGK Metalúrgica;Não encontrado;;;11945664710;;Morno;WebSearch + Kipflow;;"Motivo de inclusão: Segmento - empresa-alvo do ICP frio ""indústria de peças"", Osasco (Grande SP), identificada via WebSearch em 08/08/2026 || Canal escolhido: WhatsApp || --- Variação A ---
[WHATSAPP] Oi! Tudo bem? Sou da Neolimpeza, distribuidora exclusiva da linha Eco Renova de limpeza industrial/HPC. Quero entender como está hoje a limpeza e desengraxe da planta de vocês em Osasco e propor uma demonstração gratuita dos nossos produtos, sem compromisso. Consigo 15 minutos essa semana?

--- Variação B ---
Oi! Sou da Neolimpeza, distribuidora exclusiva da Eco Renova. Atendo metalúrgicas na Grande SP e quero propor um piloto gratuito de limpeza industrial pra área de produção da LGK. Trabalho com desconto de até 8% pra quem começa agora. Posso te mandar mais detalhes?"
Evandro;Estevam;Kromaflex Usinagem Ltda;Não encontrado;evandro@kromaflexusinagem.com.br;1938094690;;;Quente;WebSearch + Kipflow;;"Motivo de inclusão: Segmento - empresa-alvo do ICP frio ""indústria de peças"" (usinagem automotiva), Hortolândia (RM Campinas), identificada via WebSearch em 08/08/2026 || Canal escolhido: E-mail || --- Variação A ---
[E-MAIL] Assunto: Limpeza industrial para a planta da Kromaflex em Hortolândia
Olá, Evandro, tudo bem? Sou da Neolimpeza, distribuidora exclusiva da linha Eco Renova de produtos de limpeza institucional/HPC para indústria. Quero entender como está hoje a limpeza e desengraxe da linha de usinagem automotiva da Kromaflex em Hortolândia e propor uma demonstração ou piloto gratuito, sem compromisso. Desconto de até 8% para novos clientes. Consigo 15 minutos com você essa semana?
Sidney Alberti - Neolimpeza (distribuidora exclusiva Eco Renova)

--- Variação B ---
Oi, Evandro. Sou da Neolimpeza, distribuidora exclusiva da Eco Renova, linha de limpeza institucional/HPC. Atendo usinagens da região de Campinas e quero propor um piloto gratuito de desengraxante industrial pra planta da Kromaflex. Dá pra conversar essa semana?"
Não identificado;;Indústria Mecânica Skram Ltda;Não encontrado;skram@skram.com.br;1532277000;;;Morno;WebSearch + Kipflow;;"Motivo de inclusão: Segmento - empresa-alvo do ICP frio ""indústria de peças"" (usinagem), Sorocaba, identificada via WebSearch (guiafacil.com) em 08/08/2026 || Canal escolhido: E-mail || --- Variação A ---
[E-MAIL] Assunto: Limpeza industrial para a Skram em Sorocaba
Olá, tudo bem? Sou da Neolimpeza, distribuidora exclusiva da linha Eco Renova de produtos de limpeza institucional/HPC para indústria. Quero entender como está hoje a limpeza e desengraxe da planta de usinagem da Skram em Sorocaba e propor uma demonstração ou piloto gratuito, sem compromisso, com desconto de até 8% para novos clientes. Consigo 15 minutos essa semana?
Sidney Alberti - Neolimpeza (distribuidora exclusiva Eco Renova)

--- Variação B ---
Oi, tudo bem? Sou da Neolimpeza, distribuidora exclusiva da Eco Renova, linha de limpeza institucional/HPC. Quero propor um piloto gratuito de desengraxante industrial pra planta da Skram em Sorocaba. Faz sentido conversarmos essa semana?"
Não identificado;;Pirion Comércio de Peças Industriais Ltda (marca SYL);Não encontrado;comercial@syl.com.br;1532355140;;;Morno;WebSearch + Kipflow;;"Motivo de inclusão: Segmento - empresa-alvo do ICP frio ""indústria de peças"" (sistemas de freio), Sorocaba, identificada via WebSearch (syl.com.br/historia) em 08/08/2026 || Canal escolhido: E-mail || --- Variação A ---
[E-MAIL] Assunto: Limpeza industrial para a planta da SYL em Sorocaba
Olá, tudo bem? Sou da Neolimpeza, distribuidora exclusiva da linha Eco Renova de produtos de limpeza institucional/HPC para indústria. Quero entender como está hoje a limpeza da fábrica de peças de freio da SYL em Sorocaba e propor uma demonstração ou piloto gratuito, sem compromisso, com desconto de até 8% para novos clientes. Consigo 15 minutos essa semana?
Sidney Alberti - Neolimpeza (distribuidora exclusiva Eco Renova)

--- Variação B ---
Oi, tudo bem? Sou da Neolimpeza, distribuidora exclusiva da Eco Renova, linha de limpeza institucional/HPC para indústria de peças. Quero propor um piloto gratuito pra fábrica da SYL em Sorocaba. Dá pra conversar essa semana?"
Não identificado;;Metalusi Usinagens;Não encontrado;metalusiusinagens@gmail.com;16992710431;;;Morno;WebSearch + Kipflow;;"Motivo de inclusão: Segmento - empresa-alvo do ICP frio ""indústria de peças"" (usinagem de precisão), Ribeirão Preto, identificada via WebSearch em 08/08/2026 || Canal escolhido: E-mail || --- Variação A ---
[E-MAIL] Assunto: Limpeza industrial para a Metalusi em Ribeirão Preto
Olá, tudo bem? Sou da Neolimpeza, distribuidora exclusiva da linha Eco Renova de produtos de limpeza institucional/HPC para indústria. Quero entender como está hoje a limpeza e desengraxe da planta de usinagem de precisão da Metalusi em Ribeirão Preto e propor uma demonstração ou piloto gratuito, sem compromisso, com desconto de até 8% para novos clientes. Consigo 15 minutos essa semana?
Sidney Alberti - Neolimpeza (distribuidora exclusiva Eco Renova)

--- Variação B ---
Oi, tudo bem? Sou da Neolimpeza, distribuidora exclusiva da Eco Renova, linha de limpeza institucional/HPC. Quero propor um piloto gratuito de desengraxante pra planta da Metalusi em Ribeirão Preto. Faz sentido conversarmos essa semana?"
